,Frame ID,Hand 1 Landmarks,Hand 2 Landmarks
0,54,"[x: 0.10608738660812378
y: 0.9100989103317261
z: 1.341100670515516e-07
, x: 0.08685014396905899
y: 0.8773422241210938
z: -0.009260420687496662
, x: 0.08193405717611313
y: 0.8297709822654724
z: -0.01298139151185751
, x: 0.08386064320802689
y: 0.7945939302444458
z: -0.0156882181763649
, x: 0.08904854208230972
y: 0.7716699838638306
z: -0.0176833625882864
, x: 0.12577463686466217
y: 0.8030202388763428
z: -0.00883884634822607
, x: 0.12677964568138123
y: 0.7485570311546326
z: -0.019124111160635948
, x: 0.12741531431674957
y: 0.7100368738174438
z: -0.02781480923295021
, x: 0.12778517603874207
y: 0.68131023645401
z: -0.03297626972198486
, x: 0.1330222338438034
y: 0.8027946949005127
z: -0.009044403210282326
, x: 0.1341182440519333
y: 0.7462798357009888
z: -0.0176300797611475
, x: 0.13165773451328278
y: 0.7082015872001648
z: -0.0252048522233963
, x: 0.12939976155757904
y: 0.6750496029853821
z: -0.029979638755321503
, x: 0.134757399559021
y: 0.8023684620857239
z: -0.010374625213444233
, x: 0.13474832475185394
y: 0.7513362169265747
z: -0.01745396852493286
, x: 0.13228096067905426
y: 0.714985728263855
z: -0.021289385855197906
, x: 0.13079720735549927
y: 0.6841822266578674
z: -0.022800544276833534
, x: 0.13115940988063812
y: 0.802367627620697
z: -0.012697247788310051
, x: 0.13057297468185425
y: 0.7586870789527893
z: -0.01717730425298214
, x: 0.12887053191661835
y: 0.7287037968635559
z: -0.01772330142557621
, x: 0.12702912092208862
y: 0.7038378715515137
z: -0.017309339717030525
]",
1,90,"[x: 0.10311542451381683
y: 0.8994884490966797
z: 2.5136898784694495e-07
, x: 0.08633187413215637
y: 0.8697928190231323
z: -0.013668039813637733
, x: 0.08068143576383591
y: 0.8265528678894043
z: -0.019967272877693176
, x: 0.0828481912612915
y: 0.7936410307884216
z: -0.024465197697281837
, x: 0.08798482269048691
y: 0.7696628570556641
z: -0.028459537774324417
, x: 0.12341413646936417
y: 0.7985966205596924
z: -0.017389683052897453
, x: 0.12651796638965607
y: 0.7397511601448059
z: -0.031676944345235825
, x: 0.12921179831027985
y: 0.6926010847091675
z: -0.04315142333507538
, x: 0.13087333738803864
y: 0.6556500792503357
z: -0.04996529594063759
, x: 0.1313697099685669
y: 0.798309326171875
z: -0.017040960490703583
, x: 0.13693776726722717
y: 0.7388266324996948
z: -0.030115528032183647
, x: 0.13791637122631073
y: 0.6911837458610535
z: -0.04085235297679901
, x: 0.13859684765338898
y: 0.6490095853805542
z: -0.047235820442438126
, x: 0.13434089720249176
y: 0.7977110147476196
z: -0.01771271415054798
, x: 0.13738428056240082
y: 0.7443380355834961
z: -0.02886968106031418
, x: 0.13674649596214294
y: 0.7002900838851929
z: -0.035776324570178986
, x: 0.13678783178329468
y: 0.6617367267608643
z: -0.03876651078462601
, x: 0.13181903958320618
y: 0.7986595630645752
z: -0.019639868289232254
, x: 0.1321551501750946
y: 0.754055380821228
z: -0.02821749821305275
, x: 0.1312073916196823
y: 0.7197335362434387
z: -0.03127247467637062
, x: 0.13070611655712128
y: 0.6893208026885986
z: -0.032050348818302155
]",
2,93,"[x: 0.10480903834104538
y: 0.9071205854415894
z: 2.1156644436359784e-07
, x: 0.08840273320674896
y: 0.8751696348190308
z: -0.009632846340537071
, x: 0.08338946104049683
y: 0.8298379182815552
z: -0.013609752990305424
, x: 0.0847390815615654
y: 0.7970917224884033
z: -0.016670767217874527
, x: 0.08812637627124786
y: 0.7746112942695618
z: -0.019203312695026398
, x: 0.12331078201532364
y: 0.8011646270751953
z: -0.009485175833106041
, x: 0.12648680806159973
y: 0.7440885901451111
z: -0.021436655893921852
, x: 0.128390833735466
y: 0.6993729472160339
z: -0.03184182196855545
, x: 0.12928737699985504
y: 0.664900004863739
z: -0.03829193860292435
, x: 0.13052645325660706
y: 0.8012641668319702
z: -0.010660515166819096
, x: 0.13496561348438263
y: 0.7429729700088501
z: -0.021320872008800507
, x: 0.13506163656711578
y: 0.6984499096870422
z: -0.031057683750987053
, x: 0.1348654180765152
y: 0.6587458848953247
z: -0.037168849259614944
, x: 0.1334599107503891
y: 0.8014214634895325
z: -0.012933805584907532
, x: 0.1368483453989029
y: 0.7494596838951111
z: -0.021846206858754158
, x: 0.13661013543605804
y: 0.7079110145568848
z: -0.02764812298119068
, x: 0.13667871057987213
y: 0.6709813475608826
z: -0.030408604070544243
, x: 0.13171632587909698
y: 0.8029047250747681
z: -0.016327112913131714
, x: 0.133488267660141
y: 0.7598233222961426
z: -0.022951340302824974
, x: 0.1332404464483261
y: 0.7280246019363403
z: -0.025140706449747086
, x: 0.13306289911270142
y: 0.6991821527481079
z: -0.025765350088477135
]",
3,95,"[x: 0.10304288566112518
y: 0.9003830552101135
z: 2.247748795980442e-07
, x: 0.08636593818664551
y: 0.8676998019218445
z: -0.006191680207848549
, x: 0.08117799460887909
y: 0.8224185705184937
z: -0.00811502244323492
, x: 0.08147409558296204
y: 0.7917200326919556
z: -0.009684235788881779
, x: 0.08495229482650757
y: 0.7692865133285522
z: -0.011024960316717625
, x: 0.12550407648086548
y: 0.7952844500541687
z: -0.007634446490556002
, x: 0.13028177618980408
y: 0.7354885339736938
z: -0.018769999966025352
, x: 0.1328650712966919
y: 0.6876652836799622
z: -0.028655923902988434
, x: 0.133308544754982
y: 0.6505882740020752
z: -0.03484238311648369
, x: 0.1317242681980133
y: 0.79478520154953
z: -0.01014493964612484
, x: 0.1370263695716858
y: 0.7339378595352173
z: -0.020022960379719734
, x: 0.13731558620929718
y: 0.6860319375991821
z: -0.029948187991976738
, x: 0.13669484853744507
y: 0.6436147689819336
z: -0.03636082634329796
, x: 0.13325612246990204
y: 0.7931615710258484
z: -0.013298404403030872
, x: 0.1375548541545868
y: 0.7384185791015625
z: -0.021394282579421997
, x: 0.1368531584739685
y: 0.6947351694107056
z: -0.027909962460398674
, x: 0.13639792799949646
y: 0.6566627621650696
z: -0.03146306797862053
, x: 0.1295148879289627
y: 0.7927891612052917
z: -0.017181945964694023
, x: 0.13140113651752472
y: 0.7490683794021606
z: -0.023282567039132118
, x: 0.13127322494983673
y: 0.7167973518371582
z: -0.025746090337634087
, x: 0.13083380460739136
y: 0.6881498694419861
z: -0.026768283918499947
]",
4,97,"[x: 0.6699358224868774
y: 0.7749217748641968
z: 1.2709247698694526e-07
, x: 0.6331915855407715
y: 0.778957188129425
z: -0.01706215925514698
, x: 0.5960667729377747
y: 0.7409684062004089
z: -0.025400258600711823
, x: 0.5834494233131409
y: 0.6929681897163391
z: -0.03221834450960159
, x: 0.5787014961242676
y: 0.6559063792228699
z: -0.03848234564065933
, x: 0.5743794441223145
y: 0.6870197057723999
z: -0.01755574718117714
, x: 0.5370751619338989
y: 0.6368540525436401
z: -0.0329907052218914
, x: 0.507318377494812
y: 0.6002368927001953
z: -0.04512890428304672
, x: 0.4834435284137726
y: 0.5726096630096436
z: -0.05415470898151398
, x: 0.5942450165748596
y: 0.6604369878768921
z: -0.017919931560754776
, x: 0.5707628726959229
y: 0.618633508682251
z: -0.03026953712105751
, x: 0.5555263757705688
y: 0.6022199988365173
z: -0.03811943531036377
, x: 0.5448613166809082
y: 0.5915124416351318
z: -0.043639689683914185
, x: 0.618355393409729
y: 0.6452884674072266
z: -0.020433377474546432
, x: 0.5989322662353516
y: 0.5974427461624146
z: -0.03242788463830948
, x: 0.5809710621833801
y: 0.5806304216384888
z: -0.034173306077718735
, x: 0.5677034854888916
y: 0.5715553164482117
z: -0.03553382307291031
, x: 0.6455586552619934
y: 0.6398598551750183
z: -0.02482168935239315
, x: 0.6319049596786499
y: 0.6002392172813416
z: -0.03440471366047859
, x: 0.6231219172477722
y: 0.5912959575653076
z: -0.03266462683677673
, x: 0.6174347400665283
y: 0.5910574793815613
z: -0.03061678446829319
]",
5,98,"[x: 0.6709300875663757
y: 0.78397536277771
z: 4.000777096280217e-07
, x: 0.6290507316589355
y: 0.7804369926452637
z: -0.017600130289793015
, x: 0.5956913828849792
y: 0.7381325364112854
z: -0.0268419086933136
, x: 0.5941513180732727
y: 0.6830787658691406
z: -0.03489849716424942
, x: 0.6011674404144287
y: 0.6424325704574585
z: -0.04325200989842415
, x: 0.571714460849762
y: 0.6802323460578918
z: -0.019582493230700493
, x: 0.5316658020019531
y: 0.62917160987854
z: -0.03517528623342514
, x: 0.5029953122138977
y: 0.5924985408782959
z: -0.04751233384013176
, x: 0.48056095838546753
y: 0.5635164380073547
z: -0.05623558908700943
, x: 0.5932983160018921
y: 0.6535994410514832
z: -0.02181357331573963
, x: 0.5680787563323975
y: 0.5871367454528809
z: -0.03477902710437775
, x: 0.5459654927253723
y: 0.5404502749443054
z: -0.04675830155611038
, x: 0.5285257697105408
y: 0.5034416913986206
z: -0.05532325431704521
, x: 0.6177996397018433
y: 0.6420838832855225
z: -0.026092294603586197
, x: 0.5959097146987915
y: 0.5885897874832153
z: -0.0406961590051651
, x: 0.5762238502502441
y: 0.5711830854415894
z: -0.05019710585474968
, x: 0.5636069774627686
y: 0.5639916658401489
z: -0.05562321096658707
, x: 0.6463345885276794
y: 0.6407971382141113
z: -0.03202211856842041
, x: 0.630832850933075
y: 0.5969396233558655
z: -0.04448024183511734
, x: 0.6221398115158081
y: 0.5908382534980774
z: -0.04713766649365425
, x: 0.6186027526855469
y: 0.5964998602867126
z: -0.047768112272024155
]",
6,99,"[x: 0.6444684863090515
y: 0.7658900618553162
z: 5.416661110757559e-07
, x: 0.5979150533676147
y: 0.7605310678482056
z: -0.017648575827479362
, x: 0.5628898739814758
y: 0.7337286472320557
z: -0.029349464923143387
, x: 0.5668504238128662
y: 0.6877246499061584
z: -0.04210103303194046
, x: 0.5850186944007874
y: 0.6492859125137329
z: -0.054377224296331406
, x: 0.535914957523346
y: 0.6516985297203064
z: -0.014465751126408577
, x: 0.4944344460964203
y: 0.6080006957054138
z: -0.02984652668237686
, x: 0.46789997816085815
y: 0.5790053606033325
z: -0.04233657568693161
, x: 0.4459902048110962
y: 0.5522865653038025
z: -0.052029214799404144
, x: 0.5611950755119324
y: 0.6225858926773071
z: -0.01902780681848526
, x: 0.5343628525733948
y: 0.554737389087677
z: -0.03395921364426613
, x: 0.5147738456726074
y: 0.5088453888893127
z: -0.048198968172073364
, x: 0.5000207424163818
y: 0.47022750973701477
z: -0.05832201987504959
, x: 0.5903663039207458
y: 0.6152054071426392
z: -0.026044273748993874
, x: 0.5742019414901733
y: 0.5558502674102783
z: -0.04767441377043724
, x: 0.577786922454834
y: 0.5747577548027039
z: -0.055904559791088104
, x: 0.5868988633155823
y: 0.6005969643592834
z: -0.05639679357409477
, x: 0.6221960783004761
y: 0.6207788586616516
z: -0.03447601944208145
, x: 0.6077303886413574
y: 0.5775204300880432
z: -0.05309660732746124
, x: 0.6033968925476074
y: 0.5880988240242004
z: -0.05633103847503662
, x: 0.6051967740058899
y: 0.6104468703269958
z: -0.05483468994498253
]",
7,100,"[x: 0.6320655345916748
y: 0.7727898359298706
z: 4.902453270005935e-07
, x: 0.5910554528236389
y: 0.7746913433074951
z: -0.021682890132069588
, x: 0.5560041666030884
y: 0.7450124621391296
z: -0.036163683980703354
, x: 0.5634307265281677
y: 0.6975110173225403
z: -0.05137692019343376
, x: 0.580930233001709
y: 0.6576730608940125
z: -0.0660870373249054
, x: 0.5224629044532776
y: 0.6570586562156677
z: -0.021306514739990234
, x: 0.48208558559417725
y: 0.6123707294464111
z: -0.04011638090014458
, x: 0.45573902130126953
y: 0.5816137790679932
z: -0.05343437194824219
, x: 0.43470099568367004
y: 0.5544725060462952
z: -0.06344962120056152
, x: 0.5477652549743652
y: 0.6274429559707642
z: -0.026002051308751106
, x: 0.520172119140625
y: 0.55359947681427
z: -0.04645344614982605
, x: 0.501518726348877
y: 0.5086920261383057
z: -0.06173810362815857
, x: 0.48699307441711426
y: 0.46991419792175293
z: -0.07162592560052872
, x: 0.5782930850982666
y: 0.6207287311553955
z: -0.033177126199007034
, x: 0.5658345818519592
y: 0.5591592788696289
z: -0.0602613165974617
, x: 0.5736479759216309
y: 0.5980595350265503
z: -0.06488266587257385
, x: 0.582444429397583
y: 0.6333824992179871
z: -0.06165192276239395
, x: 0.6114766001701355
y: 0.628592848777771
z: -0.04212605208158493
, x: 0.601026177406311
y: 0.5877307653427124
z: -0.0634867250919342
, x: 0.603344202041626
y: 0.6118902564048767
z: -0.06355586647987366
, x: 0.608005702495575
y: 0.6387144923210144
z: -0.05940336361527443
]",
8,101,"[x: 0.6317858695983887
y: 0.7748191952705383
z: 4.5147717742111126e-07
, x: 0.591444194316864
y: 0.7765401601791382
z: -0.023165248334407806
, x: 0.5546585321426392
y: 0.746408224105835
z: -0.03734126687049866
, x: 0.5634456872940063
y: 0.6982262134552002
z: -0.052032265812158585
, x: 0.5825573205947876
y: 0.6603541970252991
z: -0.06623689830303192
, x: 0.5209993720054626
y: 0.6559547185897827
z: -0.020312679931521416
, x: 0.4808178246021271
y: 0.6117666363716125
z: -0.037697020918130875
, x: 0.4551209509372711
y: 0.5821770429611206
z: -0.050840843468904495
, x: 0.43506723642349243
y: 0.5550527572631836
z: -0.06135047599673271
, x: 0.5466325879096985
y: 0.6260369420051575
z: -0.02410518191754818
, x: 0.5189709067344666
y: 0.5539277791976929
z: -0.04363435134291649
, x: 0.5012719035148621
y: 0.508777379989624
z: -0.05979190021753311
, x: 0.4878746271133423
y: 0.4690220355987549
z: -0.07093154639005661
, x: 0.577144205570221
y: 0.6187359690666199
z: -0.030648248270154
, x: 0.5664858818054199
y: 0.5563346147537231
z: -0.05824188515543938
, x: 0.5733800530433655
y: 0.5961605310440063
z: -0.06641558557748795
, x: 0.5809478163719177
y: 0.6343169808387756
z: -0.06598838418722153
, x: 0.6103760004043579
y: 0.6261903047561646
z: -0.03893911838531494
, x: 0.6007092595100403
y: 0.5871628522872925
z: -0.06232525408267975
, x: 0.6036335229873657
y: 0.6104813814163208
z: -0.0658426359295845
, x: 0.6083729267120361
y: 0.6366059184074402
z: -0.06440217047929764
]",
9,102,"[x: 0.6328205466270447
y: 0.7821789979934692
z: 4.421879964411346e-07
, x: 0.5914002656936646
y: 0.7819978594779968
z: -0.021585173904895782
, x: 0.5551938414573669
y: 0.7524895668029785
z: -0.03486698493361473
, x: 0.5626046061515808
y: 0.7054327130317688
z: -0.049135949462652206
, x: 0.5808191895484924
y: 0.6675214171409607
z: -0.06273844838142395
, x: 0.5206167101860046
y: 0.6598778963088989
z: -0.017358984798192978
, x: 0.47910821437835693
y: 0.6161133050918579
z: -0.033768463879823685
, x: 0.4534783661365509
y: 0.5868132710456848
z: -0.04609017074108124
, x: 0.43377840518951416
y: 0.5587302446365356
z: -0.05578116700053215
, x: 0.5463271141052246
y: 0.6311630010604858
z: -0.021445579826831818
, x: 0.5193064212799072
y: 0.5592142939567566
z: -0.03996526822447777
, x: 0.5011931657791138
y: 0.5132157206535339
z: -0.0554843507707119
, x: 0.48842328786849976
y: 0.47322750091552734
z: -0.06608622521162033
, x: 0.5766899585723877
y: 0.6244007349014282
z: -0.028286252170801163
, x: 0.5646858811378479
y: 0.5646766424179077
z: -0.05515246465802193
, x: 0.5708102583885193
y: 0.6035764813423157
z: -0.06322985887527466
, x: 0.5790479779243469
y: 0.6414715647697449
z: -0.0624961256980896
, x: 0.609282910823822
y: 0.631038248538971
z: -0.03684284910559654
, x: 0.5980346202850342
y: 0.589984118938446
z: -0.05959221348166466
, x: 0.5998884439468384
y: 0.6135664582252502
z: -0.06294140219688416
, x: 0.60502028465271
y: 0.6421440839767456
z: -0.061132434755563736
]",
10,103,"[x: 0.6321117281913757
y: 0.7805557250976562
z: 4.6486547944368795e-07
, x: 0.5907687544822693
y: 0.7807580232620239
z: -0.02159629575908184
, x: 0.553115963935852
y: 0.7523451447486877
z: -0.03528090566396713
, x: 0.5602797865867615
y: 0.705758810043335
z: -0.05009507015347481
, x: 0.5791717171669006
y: 0.6672003269195557
z: -0.06405283510684967
, x: 0.5192580223083496
y: 0.659905195236206
z: -0.018136970698833466
, x: 0.4777122139930725
y: 0.6158133149147034
z: -0.03550531715154648
, x: 0.4514402151107788
y: 0.5868070125579834
z: -0.04775583744049072
, x: 0.43060463666915894
y: 0.5595380663871765
z: -0.057076580822467804
, x: 0.5447338223457336
y: 0.6303219199180603
z: -0.02236517146229744
, x: 0.5177581906318665
y: 0.558101236820221
z: -0.042205918580293655
, x: 0.4997677505016327
y: 0.5129848122596741
z: -0.057092271745204926
, x: 0.4865123927593231
y: 0.4727015495300293
z: -0.06644595414400101
, x: 0.5751421451568604
y: 0.6231343746185303
z: -0.029342610388994217
, x: 0.5649372339248657
y: 0.5684093832969666
z: -0.05716490000486374
, x: 0.5726375579833984
y: 0.6124390959739685
z: -0.06284911930561066
, x: 0.5813221335411072
y: 0.651633083820343
z: -0.05943793058395386
, x: 0.6078646779060364
y: 0.6303947567939758
z: -0.03809993341565132
, x: 0.5983700752258301
y: 0.5921407341957092
z: -0.06013432517647743
, x: 0.600132167339325
y: 0.6140080094337463
z: -0.06147092580795288
, x: 0.6041937470436096
y: 0.6384048461914062
z: -0.05773539841175079
]",
11,104,"[x: 0.6316493153572083
y: 0.780670166015625
z: 4.5565664663627103e-07
, x: 0.5899919271469116
y: 0.7806764841079712
z: -0.021486064419150352
, x: 0.5520392060279846
y: 0.7517058253288269
z: -0.034935370087623596
, x: 0.5592280626296997
y: 0.7054043412208557
z: -0.04955080896615982
, x: 0.5791372060775757
y: 0.6668034791946411
z: -0.06358130276203156
, x: 0.5189353227615356
y: 0.6602808237075806
z: -0.017952822148799896
, x: 0.4780334532260895
y: 0.6157592535018921
z: -0.034824203699827194
, x: 0.4522242546081543
y: 0.5862115621566772
z: -0.04702124372124672
, x: 0.43186551332473755
y: 0.558621883392334
z: -0.056439291685819626
, x: 0.5445579290390015
y: 0.630838930606842
z: -0.02230111137032509
, x: 0.5176863670349121
y: 0.5582257509231567
z: -0.04156998172402382
, x: 0.4996287226676941
y: 0.5128986239433289
z: -0.05699484422802925
, x: 0.48654985427856445
y: 0.4732063114643097
z: -0.06706688553094864
, x: 0.5747129321098328
y: 0.6238591074943542
z: -0.02935834787786007
, x: 0.5630831718444824
y: 0.5662956237792969
z: -0.056939780712127686
, x: 0.5704103708267212
y: 0.6077273488044739
z: -0.06428220123052597
, x: 0.5794681310653687
y: 0.6462079286575317
z: -0.062402475625276566
, x: 0.60708087682724
y: 0.6310003399848938
z: -0.038062889128923416
, x: 0.5960562229156494
y: 0.5911552309989929
z: -0.06032005324959755
, x: 0.5979611873626709
y: 0.6137174367904663
z: -0.06259636580944061
, x: 0.6031957268714905
y: 0.6401641368865967
z: -0.05980231240391731
]",
12,105,"[x: 0.629480242729187
y: 0.7789261341094971
z: 4.70234652993895e-07
, x: 0.5877107977867126
y: 0.7804089784622192
z: -0.022917218506336212
, x: 0.5501129627227783
y: 0.7527291774749756
z: -0.03698118031024933
, x: 0.5576198697090149
y: 0.7073636054992676
z: -0.05183487385511398
, x: 0.5765331387519836
y: 0.6692315340042114
z: -0.06604738533496857
, x: 0.5170993804931641
y: 0.6586025953292847
z: -0.01922045834362507
, x: 0.4769008159637451
y: 0.615772008895874
z: -0.03643209487199783
, x: 0.4510541558265686
y: 0.5864607691764832
z: -0.04878266155719757
, x: 0.43086516857147217
y: 0.5588910579681396
z: -0.058222491294145584
, x: 0.5428491234779358
y: 0.6287552714347839
z: -0.02306714840233326
, x: 0.5161544680595398
y: 0.5572128891944885
z: -0.04255121573805809
, x: 0.4977240562438965
y: 0.5120738744735718
z: -0.05774422734975815
, x: 0.484407901763916
y: 0.47250670194625854
z: -0.06753265112638474
, x: 0.5734419822692871
y: 0.621505618095398
z: -0.0297553688287735
, x: 0.5627648234367371
y: 0.5652837753295898
z: -0.05810443311929703
, x: 0.5698812007904053
y: 0.6091742515563965
z: -0.0652502030134201
, x: 0.5784582495689392
y: 0.6486347913742065
z: -0.06308005750179291
, x: 0.6062838435173035
y: 0.6288658380508423
z: -0.038159068673849106
, x: 0.5958923697471619
y: 0.592453122138977
z: -0.06131592020392418
, x: 0.5986111164093018
y: 0.6197108030319214
z: -0.06332740932703018
, x: 0.6041254997253418
y: 0.6483616232872009
z: -0.060151681303977966
]",
13,106,"[x: 0.6293332576751709
y: 0.7827979922294617
z: 4.455962994143192e-07
, x: 0.5871857404708862
y: 0.7852951288223267
z: -0.022771891206502914
, x: 0.54905104637146
y: 0.7552758455276489
z: -0.03626123443245888
, x: 0.5578342080116272
y: 0.7084744572639465
z: -0.050295669585466385
, x: 0.5770381093025208
y: 0.6706289052963257
z: -0.06394640356302261
, x: 0.5157293677330017
y: 0.6611444354057312
z: -0.019605839625000954
, x: 0.474445641040802
y: 0.6173384189605713
z: -0.03626953810453415
, x: 0.4482792317867279
y: 0.5877277255058289
z: -0.04873363673686981
, x: 0.42846691608428955
y: 0.5603188872337341
z: -0.058599803596735
, x: 0.5422022342681885
y: 0.6320532560348511
z: -0.023417213931679726
, x: 0.5152242183685303
y: 0.5600035786628723
z: -0.04221034049987793
, x: 0.4967433214187622
y: 0.5148345828056335
z: -0.05838910490274429
, x: 0.48385855555534363
y: 0.4758468270301819
z: -0.06957755237817764
, x: 0.5732638835906982
y: 0.6255024671554565
z: -0.029990117996931076
, x: 0.5626835227012634
y: 0.5646337866783142
z: -0.05742473900318146
, x: 0.5668504238128662
y: 0.6027904748916626
z: -0.0675618052482605
, x: 0.5734094977378845
y: 0.6399660110473633
z: -0.06860511749982834
, x: 0.6065307259559631
y: 0.6335260272026062
z: -0.038144826889038086
, x: 0.596433699131012
y: 0.5968278050422668
z: -0.061436157673597336
, x: 0.5974739789962769
y: 0.6215354800224304
z: -0.06603202223777771
, x: 0.6016440391540527
y: 0.648980438709259
z: -0.06549107283353806
]",
14,107,"[x: 0.6293397545814514
y: 0.7803951501846313
z: 4.633765797734668e-07
, x: 0.5858637094497681
y: 0.7838158011436462
z: -0.024236612021923065
, x: 0.5483312010765076
y: 0.7545130848884583
z: -0.0385732427239418
, x: 0.5570031404495239
y: 0.7093070149421692
z: -0.053357142955064774
, x: 0.5766117572784424
y: 0.6708274483680725
z: -0.06769461929798126
, x: 0.5152878165245056
y: 0.6609727740287781
z: -0.019976792857050896
, x: 0.47481095790863037
y: 0.6169866919517517
z: -0.037322185933589935
, x: 0.44879865646362305
y: 0.5873727798461914
z: -0.05009426549077034
, x: 0.4288845658302307
y: 0.5598726272583008
z: -0.059986550360918045
, x: 0.5417369604110718
y: 0.6312519907951355
z: -0.02348879538476467
, x: 0.5144795179367065
y: 0.5595146417617798
z: -0.04302031546831131
, x: 0.4958067238330841
y: 0.5143275856971741
z: -0.05972560495138168
, x: 0.4825117886066437
y: 0.4752773940563202
z: -0.07100977003574371
, x: 0.5727999806404114
y: 0.6245501041412354
z: -0.030029172077775
, x: 0.5616052746772766
y: 0.5649906396865845
z: -0.05907805263996124
, x: 0.5669043064117432
y: 0.602143406867981
z: -0.0707409605383873
, x: 0.5747812390327454
y: 0.6385117173194885
z: -0.07225318253040314
, x: 0.6054792404174805
y: 0.6324802041053772
z: -0.038151293992996216
, x: 0.5954662561416626
y: 0.5987650156021118
z: -0.06278316676616669
, x: 0.5969202518463135
y: 0.6221164464950562
z: -0.06853469461202621
, x: 0.6016520261764526
y: 0.6475765705108643
z: -0.0685010477900505
]",
15,108,"[x: 0.6265086531639099
y: 0.782318115234375
z: 4.5944963744659617e-07
, x: 0.5851360559463501
y: 0.78520268201828
z: -0.023385312408208847
, x: 0.5477509498596191
y: 0.7589250802993774
z: -0.0380527526140213
, x: 0.5543217062950134
y: 0.7139782905578613
z: -0.05324944481253624
, x: 0.5723615884780884
y: 0.6745229959487915
z: -0.06790609657764435
, x: 0.5139504671096802
y: 0.6624691486358643
z: -0.021122178062796593
, x: 0.47416049242019653
y: 0.6185439229011536
z: -0.038648657500743866
, x: 0.4483828842639923
y: 0.5887781381607056
z: -0.05154484882950783
, x: 0.4285551607608795
y: 0.5606689453125
z: -0.06147878244519234
, x: 0.5403198003768921
y: 0.6329108476638794
z: -0.02488802932202816
, x: 0.5135349035263062
y: 0.5608698725700378
z: -0.043778665363788605
, x: 0.49484196305274963
y: 0.5152392983436584
z: -0.059472210705280304
, x: 0.48153358697891235
y: 0.4762040972709656
z: -0.07031921297311783
, x: 0.5713500380516052
y: 0.6262480616569519
z: -0.031472187489271164
, x: 0.5607689619064331
y: 0.5680467486381531
z: -0.058808013796806335
, x: 0.5660686492919922
y: 0.6062328219413757
z: -0.06798998266458511
, x: 0.5736297965049744
y: 0.643652617931366
z: -0.0682920590043068
, x: 0.6043862104415894
y: 0.6343773603439331
z: -0.039743680506944656
, x: 0.5943741798400879
y: 0.5978953838348389
z: -0.06243612617254257
, x: 0.5960274934768677
y: 0.6232545375823975
z: -0.06603068113327026
, x: 0.6005440354347229
y: 0.6517932415008545
z: -0.06474867463111877
]",
